Sherri;Jordan;128;forward;233;76000000.0;1992-07-03
Amy;Baird;132;goalkeeper;248;98000000.0;2001-05-22
Sarah;Daniels;57;goalkeeper;801;9000000.0;2007-03-29
Anna;Lindsey;100;midfielder;595;67000000.0;1995-02-07
Dawn;Knight;26;forward;719;64000000.0;1983-08-01
Beth;Mcgrath;169;defender;804;92000000.0;1997-10-26
Roger;Jackson;167;goalkeeper;878;68000000.0;1997-04-17
Austin;Fowler;65;goalkeeper;91;63000000.0;1995-11-07
Charles;Johnson;159;defender;2;6000000.0;1998-12-23
Justin;Jenkins;134;goalkeeper;551;56000000.0;2006-03-24
Jody;Black;24;goalkeeper;745;79000000.0;1980-09-17
Leslie;Mitchell;54;goalkeeper;31;47000000.0;1988-12-29
Larry;Mcdonald;135;defender;474;89000000.0;1990-01-07
Rhonda;Spence;28;forward;553;48000000.0;2005-02-23
Amanda;Wells;185;midfielder;491;23000000.0;1991-03-24
Angela;May;97;defender;415;48000000.0;2001-01-03
Samantha;Richard;117;defender;538;87000000.0;1995-11-03
John;Stevens;8;defender;42;25000000.0;1992-01-26
Meghan;Hall;102;midfielder;692;37000000.0;1980-01-30
Eric;Johnson;90;forward;118;79000000.0;1989-01-18
Ashley;Hurst;195;defender;430;51000000.0;1994-10-25
Anthony;Stevens;165;midfielder;935;99000000.0;1992-05-29
Eric;Martin;123;defender;973;79000000.0;1985-01-04
Michelle;Crosby;88;midfielder;989;10000000.0;2006-04-06
Brandon;Ball;170;defender;749;70000000.0;1989-03-23
Meredith;Wallace;121;midfielder;651;37000000.0;1999-06-28
Philip;Lowery;24;goalkeeper;630;25000000.0;1984-12-03
Patrick;Williams;20;goalkeeper;967;25000000.0;1998-03-30
Brett;Wagner;156;midfielder;258;70000000.0;1991-03-13
Michael;Weber;50;forward;444;54000000.0;1998-04-02
Sierra;Perkins;150;goalkeeper;945;79000000.0;2000-09-26
Michael;Andrade;84;midfielder;36;77000000.0;1991-04-09
Kelly;Taylor;73;forward;63;3000000.0;1984-11-06
Pamela;Barnes;154;goalkeeper;773;15000000.0;1998-03-25
Lisa;Jones;8;defender;724;27000000.0;1989-10-15
Jade;Mason;28;goalkeeper;11;100000000.0;1995-06-16
Katherine;Cunningham;86;goalkeeper;56;72000000.0;1980-04-11
Jacqueline;Klein;99;goalkeeper;608;59000000.0;2007-01-31
Philip;Lucero;192;midfielder;10;18000000.0;1980-02-17
Tammy;Shannon;171;defender;371;28000000.0;1991-04-26
Nathan;Miller;164;midfielder;647;38000000.0;1982-09-21
Cassidy;Armstrong;155;midfielder;140;19000000.0;1993-01-05
Willie;Shaffer;107;goalkeeper;705;52000000.0;1980-06-04
Thomas;Crawford;145;forward;96;40000000.0;2003-05-30
Brittany;Jensen;5;defender;862;17000000.0;1999-12-02
Riley;Abbott;85;defender;82;76000000.0;1984-02-10
Anita;Burnett;149;goalkeeper;205;75000000.0;2007-10-15
David;Bautista;130;goalkeeper;532;35000000.0;1992-09-24
James;Medina;32;defender;554;18000000.0;2001-09-02
Kathryn;Costa;9;forward;742;12000000.0;1988-05-10
Riley;Smith;10;midfielder;792;7000000.0;1995-10-08
Dylan;Vincent;70;midfielder;764;19000000.0;1994-06-09
Susan;White;25;forward;458;38000000.0;1980-04-30
Chad;Villanueva;68;goalkeeper;885;98000000.0;1980-10-16
Jennifer;Williams;136;forward;315;13000000.0;2004-06-12
Kimberly;Mitchell;104;midfielder;522;41000000.0;2004-11-09
Bradley;Wood;5;midfielder;574;5000000.0;1982-04-01
Jessica;Torres;96;defender;96;5000000.0;1980-12-15
Mary;Jones;38;defender;715;36000000.0;1996-09-07
Stephanie;Woods;124;midfielder;156;45000000.0;2005-12-02
Ms.;Adrienne;169;forward;851;18000000.0;1982-08-10
David;Sims;120;forward;738;89000000.0;1984-07-19
Jeffrey;Thomas;171;forward;806;17000000.0;1991-07-10
Paul;Carter;175;forward;713;1000000.0;1989-07-27
Leslie;Singh;15;defender;609;49000000.0;1981-02-16
Danielle;Dennis;16;defender;629;85000000.0;2002-12-18
Melissa;Davis;21;midfielder;738;84000000.0;2002-05-17
Ronald;Ingram;97;goalkeeper;934;93000000.0;1997-12-02
Cameron;Perez;87;defender;598;28000000.0;1998-04-26
Jordan;Burns;115;forward;624;40000000.0;1986-11-18
Dawn;Flowers;81;goalkeeper;952;42000000.0;1983-08-27
John;Lloyd;62;goalkeeper;434;19000000.0;1983-10-24
Kelly;Williams;185;defender;875;21000000.0;1998-04-17
Randall;Garcia;147;defender;913;48000000.0;1989-08-17
Dr.;Timothy;165;defender;334;75000000.0;2003-06-14
Brian;Clarke;106;midfielder;370;53000000.0;1988-03-24
Victor;Chang;158;midfielder;78;86000000.0;2007-05-26
Derek;Nelson;18;defender;227;19000000.0;2002-01-09
William;Oliver;58;defender;833;14000000.0;1987-10-04
Monica;Phillips;86;goalkeeper;224;34000000.0;1989-04-12
Danielle;Garza;97;goalkeeper;7;68000000.0;2004-04-29
Barbara;Stein;58;goalkeeper;882;21000000.0;1981-05-28
Carol;Hunt;75;goalkeeper;628;75000000.0;2005-02-08
Valerie;Richardson;150;goalkeeper;785;71000000.0;1997-06-10
Lisa;Robinson;50;goalkeeper;662;11000000.0;1995-06-01
Laura;Jacobson;174;forward;981;74000000.0;1981-01-16
Lori;Blackwell;125;defender;12;84000000.0;2000-03-22
Jose;Flores;83;goalkeeper;97;72000000.0;1980-07-19
Kevin;Stewart;69;defender;536;78000000.0;1984-09-11
